size,age,p
6,69,0.0034490687514371118
6,70,0.0025293170843872156
6,71,0.002069441250862267
6,72,0.0018395033340997931
6,73,6.898137502874224e-4
6,74,0.0016095654173373189
6,75,2.2993791676247414e-4
6,76,0.0013796275005748448
6,77,6.898137502874224e-4
6,78,9.197516670498966e-4
6,79,4.598758335249483e-4
6,80,0.0013796275005748448
6,81,0.0011496895838123706
6,82,4.598758335249483e-4
6,83,4.598758335249483e-4
6,84,0.0011496895838123706
6,85,6.898137502874224e-4
6,86,4.598758335249483e-4
6,87,4.598758335249483e-4
6,88,4.598758335249483e-4
6,89,2.2993791676247414e-4
6,90,4.598758335249483e-4
6,91,0
6,92,0
6,93,4.598758335249483e-4
6,94,0
6,95,0
6,96,0
6,97,0
6,98,0
6,99,0
6,100,2.2993791676247414e-4
6,101,0
6,102,0
7,18,0.04020100502512563
7,19,0.05678391959798995
7,20,0.06582914572864322
7,21,0.0814070351758794
7,22,0.07537688442211055
7,23,0.06633165829145729
7,24,0.052763819095477386
7,25,0.04120603015075377
7,26,0.04020100502512563
7,27,0.02562814070351759
7,28,0.03165829145728643
7,29,0.016582914572864323
7,30,0.010552763819095477
7,31,0.01507537688442211
7,32,0.01457286432160804
7,33,0.010050251256281407
7,34,0.013567839195979899
7,35,0.010050251256281407
7,36,0.017587939698492462
7,37,0.01407035175879397
7,38,0.010552763819095477
7,39,0.020100502512562814
7,40,0.0185929648241206
7,41,0.01507537688442211
7,42,0.018090452261306532
7,43,0.017587939698492462
7,44,0.01256281407035176
7,45,0.01256281407035176
7,46,0.01407035175879397
7,47,0.01407035175879397
7,48,0.008040201005025126
7,49,0.013567839195979899
7,50,0.006030150753768844
7,51,0.01407035175879397
7,52,0.009045226130653266
7,53,0.010050251256281407
7,54,0.008542713567839196
7,55,0.009045226130653266
7,56,0.004522613065326633
7,57,0.004522613065326633
7,58,0.004020100502512563
7,59,0.003015075376884422
7,60,0.004522613065326633
7,61,0.005025125628140704
7,62,0.004020100502512563
7,63,0.003015075376884422
7,64,0.001507537688442211
7,65,0.004020100502512563
7,66,0.003015075376884422
7,67,0.0035175879396984926
7,68,0.001507537688442211
7,69,0.0010050251256281408
7,70,0.0010050251256281408
7,71,0.0010050251256281408
7,72,0.0020100502512562816
7,73,0.0010050251256281408
7,74,0.001507537688442211
7,75,0.001507537688442211
7,76,0.0010050251256281408
7,77,0.001507537688442211
7,78,0.003015075376884422
7,79,0.0020100502512562816
7,80,0
7,81,0
7,82,0.0010050251256281408
7,83,0
7,84,0.0010050251256281408
7,85,0.0010050251256281408
7,86,0.0010050251256281408
7,87,0.0010050251256281408
7,88,5.025125628140704e-4
7,89,0
7,90,0
7,91,0
7,92,5.025125628140704e-4
7,93,0
7,94,0
7,95,0
7,96,0
7,97,0
7,98,0
7,99,0
7,100,0
7,101,0
7,102,0
8,18,0.027340513670256836
8,19,0.05965202982601491
8,20,0.07373653686826843
8,21,0.0936205468102734
8,22,0.11433305716652858
8,23,0.1035625517812759
8,24,0.0695940347970174
8,25,0.06048053024026512
8,26,0.04473902236951118
8,27,0.0347970173985087
8,28,0.021541010770505385
8,29,0.014084507042253521
8,30,0.021541010770505385
8,31,0.01739850869925435
8,32,0.010770505385252692
8,33,0.016570008285004142
8,34,0.012427506213753107
8,35,0.009113504556752278
8,36,0.007456503728251864
8,37,0.008285004142502071
8,38,0.009113504556752278
8,39,0.009113504556752278
8,40,0.010770505385252692
8,41,0.004971002485501243
8,42,0.009942004971002486
8,43,0.007456503728251864
8,44,0.010770505385252692
8,45,0.008285004142502071
8,46,0.010770505385252692
8,47,0.004971002485501243
8,48,0.004971002485501243
8,49,0.004971002485501243
8,50,0.0033140016570008283
8,51,0.00579950289975145
8,52,0.004971002485501243
8,53,0.0115990057995029
8,54,0.0033140016570008283
8,55,0.0033140016570008283
8,56,0.004142502071251036
8,57,0.009942004971002486
8,58,0.0033140016570008283
8,59,8.285004142502071e-4
8,60,0.0024855012427506215
8,61,0.0016570008285004142
8,62,0.0033140016570008283
8,63,0.0024855012427506215
8,64,0.0016570008285004142
8,65,0.0033140016570008283
8,66,0
8,67,0.0024855012427506215
8,68,0
8,69,8.285004142502071e-4
8,70,8.285004142502071e-4
8,71,0
8,72,0
8,73,0.0016570008285004142
8,74,0
8,75,0.0016570008285004142
8,76,0
8,77,8.285004142502071e-4
8,78,0
8,79,0
8,80,0
8,81,0.0033140016570008283
8,82,8.285004142502071e-4
8,83,8.285004142502071e-4
8,84,8.285004142502071e-4
8,85,8.285004142502071e-4
8,86,8.285004142502071e-4
8,87,0
8,88,0
8,89,0
8,90,8.285004142502071e-4
8,91,0
8,92,0
8,93,8.285004142502071e-4
8,94,0
8,95,0
8,96,0
8,97,0
8,98,0
8,99,0
8,100,0
8,101,0
8,102,0
9,18,0.03268945022288262
9,19,0.0713224368499257
9,20,0.09806835066864784
9,21,0.11144130757800892
9,22,0.10104011887072809
9,23,0.05943536404160475
9,24,0.08469539375928678
9,25,0.05052005943536404
9,26,0.041604754829123326
9,27,0.03268945022288262
9,28,0.02526002971768202
9,29,0.020802377414561663
9,30,0.017830609212481426
9,31,0.01337295690936107
9,32,0.005943536404160475
9,33,0.014858841010401188
9,34,0.019316493313521546
9,35,0.008915304606240713
9,36,0.005943536404160475
9,37,0.007429420505200594
9,38,0.008915304606240713
9,39,0.004457652303120356
9,40,0.01188707280832095
9,41,0.01188707280832095
9,42,0.014858841010401188
9,43,0.007429420505200594
9,44,0.008915304606240713
9,45,0.004457652303120356
9,46,0.007429420505200594
9,47,0.004457652303120356
9,48,0.005943536404160475
9,49,0.007429420505200594
9,50,0.0014858841010401188
9,51,0.0029717682020802376
9,52,0.008915304606240713
9,53,0.0029717682020802376
9,54,0.005943536404160475
9,55,0.005943536404160475
9,56,0.0014858841010401188
9,57,0.0029717682020802376
9,58,0.004457652303120356
9,59,0
9,60,0.0014858841010401188
9,61,0.004457652303120356
9,62,0.0014858841010401188
9,63,0.0014858841010401188
9,64,0
9,65,0.005943536404160475
9,66,0.0014858841010401188
9,67,0.004457652303120356
9,68,0.0029717682020802376
9,69,0.0029717682020802376
9,70,0.0029717682020802376
9,71,0
9,72,0.0014858841010401188
9,73,0.0014858841010401188
9,74,0.0014858841010401188
9,75,0.004457652303120356
9,76,0
9,77,0
9,78,0.0014858841010401188
9,79,0
9,80,0
9,81,0
9,82,0.0014858841010401188
9,83,0
9,84,0
9,85,0
9,86,0
9,87,0
9,88,0
9,89,0
9,90,0
9,91,0
9,92,0
9,93,0
9,94,0
9,95,0
9,96,0
9,97,0
9,98,0
9,99,0
9,100,0
9,101,0
9,102,0
10,18,0.01764705882352941
10,19,0.07647058823529412
10,20,0.10294117647058823
10,21,0.08529411764705883
10,22,0.09117647058823529
10,23,0.05
10,24,0.05588235294117647
10,25,0.06470588235294118
10,26,0.03235294117647059
10,27,0.03823529411764706
10,28,0.020588235294117647
10,29,0.011764705882352941
10,30,0.020588235294117647
10,31,0.008823529411764706
10,32,0.0029411764705882353
10,33,0.011764705882352941
10,34,0.014705882352941176
10,35,0.0058823529411764705
10,36,0.0058823529411764705
10,37,0.011764705882352941
10,38,0.0058823529411764705
10,39,0.014705882352941176
10,40,0.008823529411764706
10,41,0.0058823529411764705
10,42,0.014705882352941176
10,43,0.014705882352941176
10,44,0.008823529411764706
10,45,0.008823529411764706
10,46,0.0058823529411764705
10,47,0.01764705882352941
10,48,0.023529411764705882
10,49,0.011764705882352941
10,50,0.0029411764705882353
10,51,0.0058823529411764705
10,52,0.0029411764705882353
10,53,0
10,54,0
10,55,0.0058823529411764705
10,56,0.0058823529411764705
10,57,0
10,58,0.0029411764705882353
10,59,0.0058823529411764705
10,60,0.0058823529411764705
10,61,0.0058823529411764705
10,62,0
10,63,0
10,64,0.008823529411764706
10,65,0.0029411764705882353
10,66,0
10,67,0.0058823529411764705
10,68,0.0029411764705882353
10,69,0
10,70,0.0058823529411764705
10,71,0
10,72,0.0029411764705882353
10,73,0.0029411764705882353
10,74,0
10,75,0
10,76,0
10,77,0
10,78,0.0029411764705882353
10,79,0
10,80,0
10,81,0.0029411764705882353
10,82,0
10,83,0.008823529411764706
10,84,0
10,85,0.0029411764705882353
10,86,0.0029411764705882353
10,87,0.008823529411764706
10,88,0
10,89,0.0058823529411764705
10,90,0.0029411764705882353
10,91,0.008823529411764706
10,92,0.0029411764705882353
10,93,0.0029411764705882353
10,94,0
10,95,0
10,96,0
10,97,0
10,98,0
10,99,0
10,100,0
10,101,0
10,102,0
11,18,0.0392156862745098
11,19,0.06372549019607843
11,20,0.10784313725490197
11,21,0.07352941176470588
11,22,0.07352941176470588
11,23,0.11274509803921569
11,24,0.07352941176470588
11,25,0.04411764705882353
11,26,0.049019607843137254
11,27,0.06372549019607843
11,28,0.029411764705882353
11,29,0.00980392156862745
11,30,0.00980392156862745
11,31,0.0196078431372549
11,32,0.0196078431372549
11,33,0
11,34,0.014705882352941176
11,35,0.00980392156862745
11,36,0.004901960784313725
11,37,0.00980392156862745
11,38,0.00980392156862745
11,39,0.004901960784313725
11,40,0.004901960784313725
11,41,0
11,42,0
11,43,0
11,44,0
11,45,0.004901960784313725
11,46,0.00980392156862745
11,47,0.004901960784313725
11,48,0.00980392156862745
11,49,0.004901960784313725
11,50,0
11,51,0.004901960784313725
11,52,0
11,53,0.0196078431372549
11,54,0.00980392156862745
11,55,0.00980392156862745
11,56,0.014705882352941176
11,57,0.004901960784313725
11,58,0.00980392156862745
11,59,0
11,60,0.004901960784313725
11,61,0
11,62,0
11,63,0
11,64,0
11,65,0.004901960784313725
11,66,0.00980392156862745
11,67,0.004901960784313725
11,68,0.00980392156862745
11,69,0
11,70,0.004901960784313725
11,71,0
11,72,0
11,73,0
11,74,0
11,75,0.004901960784313725
11,76,0
11,77,0
11,78,0
11,79,0
11,80,0
11,81,0
11,82,0
11,83,0
11,84,0
11,85,0
11,86,0
11,87,0
11,88,0
11,89,0
11,90,0
11,91,0
11,92,0
11,93,0
11,94,0
11,95,0
11,96,0
11,97,0
11,98,0
11,99,0
11,100,0
11,101,0
11,102,0
12,18,0.04838709677419355
12,19,0.06451612903225806
12,20,0.03763440860215054
12,21,0.06989247311827956
12,22,0.11290322580645161
12,23,0.08064516129032258
12,24,0.04838709677419355
12,25,0.03763440860215054
12,26,0.053763440860215055
12,27,0.03763440860215054
12,28,0.03763440860215054
12,29,0.026881720430107527
12,30,0.016129032258064516
12,31,0.005376344086021506
12,32,0.010752688172043012
12,33,0.005376344086021506
12,34,0.010752688172043012
12,35,0.021505376344086023
12,36,0.005376344086021506
12,37,0.010752688172043012
12,38,0.010752688172043012
12,39,0.005376344086021506
12,40,0.021505376344086023
12,41,0.005376344086021506
12,42,0.005376344086021506
12,43,0.010752688172043012
12,44,0.010752688172043012
12,45,0.010752688172043012
12,46,0.005376344086021506
12,47,0.005376344086021506
12,48,0.010752688172043012
12,49,0
12,50,0.016129032258064516
12,51,0.010752688172043012
12,52,0.005376344086021506
12,53,0.005376344086021506
12,54,0
12,55,0
12,56,0.010752688172043012
12,57,0.005376344086021506
12,58,0
12,59,0.005376344086021506
12,60,0
12,61,0
12,62,0
12,63,0.005376344086021506
12,64,0.016129032258064516
12,65,0
12,66,0
12,67,0.005376344086021506
12,68,0
12,69,0
12,70,0
12,71,0
12,72,0
12,73,0.005376344086021506
12,74,0.005376344086021506
12,75,0
12,76,0
12,77,0
12,78,0.005376344086021506
12,79,0
12,80,0
12,81,0
12,82,0.005376344086021506
12,83,0
12,84,0.005376344086021506
12,85,0
12,86,0.010752688172043012
12,87,0
12,88,0
12,89,0.005376344086021506
12,90,0.005376344086021506
12,91,0.016129032258064516
12,92,0
12,93,0.005376344086021506
12,94,0
12,95,0
12,96,0
12,97,0
12,98,0
12,99,0
12,100,0
12,101,0
12,102,0
13,18,0.019230769230769232
13,19,0.028846153846153848
13,20,0.07692307692307693
13,21,0.125
13,22,0.09615384615384616
13,23,0.04807692307692308
13,24,0.125
13,25,0.10576923076923077
13,26,0.10576923076923077
13,27,0.08653846153846154
13,28,0.019230769230769232
13,29,0.019230769230769232
13,30,0.019230769230769232
13,31,0.019230769230769232
13,32,0.009615384615384616
13,33,0.009615384615384616
13,34,0
13,35,0.009615384615384616
13,36,0.009615384615384616
13,37,0.019230769230769232
13,38,0
13,39,0.009615384615384616
13,40,0
13,41,0
13,42,0
13,43,0
13,44,0
13,45,0
13,46,0
13,47,0.009615384615384616
13,48,0
13,49,0.009615384615384616
13,50,0
13,51,0
13,52,0
13,53,0
13,54,0
13,55,0.009615384615384616
13,56,0
13,57,0
13,58,0
13,59,0
13,60,0
13,61,0
13,62,0
13,63,0
13,64,0
13,65,0
13,66,0
13,67,0.009615384615384616
13,68,0
13,69,0
13,70,0
13,71,0
13,72,0
13,73,0
13,74,0
13,75,0
13,76,0
13,77,0
13,78,0
13,79,0
13,80,0
13,81,0
13,82,0
13,83,0
13,84,0
13,85,0
13,86,0
13,87,0
13,88,0
13,89,0
13,90,0
13,91,0
13,92,0
13,93,0
13,94,0
13,95,0
13,96,0
13,97,0
13,98,0
13,99,0
13,100,0
13,101,0
13,102,0
14,18,0.025
14,19,0.0875
14,20,0.0625
14,21,0.0375
14,22,0.075
14,23,0.0875
14,24,0.025
14,25,0.05
14,26,0.025
14,27,0.05
14,28,0.0875
14,29,0.025
14,30,0
14,31,0.025
14,32,0.0125
14,33,0.025
14,34,0.025
14,35,0.0375
14,36,0.025
14,37,0.0125
14,38,0
14,39,0
14,40,0.0125
14,41,0
14,42,0
14,43,0.0375
14,44,0.0125
14,45,0.0125
14,46,0.0125
14,47,0.025
14,48,0.025
14,49,0
14,50,0.0125
14,51,0
14,52,0
14,53,0.0125
14,54,0
14,55,0.0125
14,56,0
14,57,0
14,58,0
14,59,0.0125
14,60,0
14,61,0
14,62,0
14,63,0.0125
14,64,0
14,65,0
14,66,0
14,67,0
14,68,0
14,69,0
14,70,0
14,71,0
14,72,0
14,73,0
14,74,0
14,75,0
14,76,0
14,77,0
14,78,0
14,79,0
14,80,0
14,81,0
14,82,0
14,83,0
14,84,0
14,85,0
14,86,0
14,87,0
14,88,0
14,89,0
14,90,0
14,91,0
14,92,0
14,93,0
14,94,0
14,95,0
14,96,0
14,97,0
14,98,0
14,99,0
14,100,0
14,101,0
14,102,0
15,18,0.047619047619047616
15,19,0.12380952380952381
15,20,0.05714285714285714
15,21,0.18095238095238095
15,22,0.11428571428571428
15,23,0.06666666666666667
15,24,0.09523809523809523
15,25,0.047619047619047616
15,26,0.02857142857142857
15,27,0.009523809523809525
15,28,0.01904761904761905
15,29,0.01904761904761905
15,30,0.01904761904761905
15,31,0.01904761904761905
15,32,0
15,33,0
15,34,0
15,35,0
15,36,0
15,37,0.009523809523809525
15,38,0
15,39,0
15,40,0.01904761904761905
15,41,0
15,42,0
15,43,0
15,44,0
15,45,0
15,46,0.009523809523809525
15,47,0
15,48,0.009523809523809525
15,49,0
15,50,0.009523809523809525
15,51,0
15,52,0.009523809523809525
15,53,0.009523809523809525
15,54,0
15,55,0
15,56,0.01904761904761905
15,57,0
15,58,0.009523809523809525
15,59,0.009523809523809525
15,60,0.009523809523809525
15,61,0
15,62,0.009523809523809525
15,63,0
15,64,0
15,65,0
15,66,0
15,67,0
