male?,age,p
TRUE,184,0.00690387998618417
TRUE,185,0.00690387998618417
TRUE,186,0.00690387998618417
TRUE,187,0.00690387998618417
TRUE,188,0.00690387998618417
TRUE,189,0.00690387998618417
TRUE,190,0.00690387998618417
TRUE,191,0.00690387998618417
TRUE,192,0.00690387998618417
TRUE,193,0.00690387998618417
TRUE,194,0.00690387998618417
TRUE,195,0.00690387998618417
TRUE,196,0.00690387998618417
TRUE,197,0.00690387998618417
TRUE,198,0.00690387998618417
TRUE,199,0.00690387998618417
TRUE,200,0.00690387998618417
FALSE,12,0.011870569418146817
FALSE,13,0.011870569418146817
FALSE,14,0.011870569418146817
FALSE,15,0.011870569418146817
FALSE,16,0.011870569418146817
FALSE,17,0.011870569418146817
FALSE,18,0.011870569418146817
FALSE,18,0.007987699277155548
FALSE,19,0.007987699277155548
FALSE,20,0.007987699277155548
FALSE,21,0.007987699277155548
FALSE,22,0.007987699277155548
FALSE,23,0.007987699277155548
FALSE,24,0.007987699277155548
FALSE,25,0.007987699277155548
FALSE,25,0.008757708654312822
FALSE,26,0.008757708654312822
FALSE,27,0.008757708654312822
FALSE,28,0.008757708654312822
FALSE,29,0.008757708654312822
FALSE,30,0.008757708654312822
FALSE,31,0.008757708654312822
FALSE,32,0.008757708654312822
FALSE,33,0.008757708654312822
FALSE,34,0.008757708654312822
FALSE,35,0.008757708654312822
FALSE,36,0.008757708654312822
FALSE,37,0.008757708654312822
FALSE,38,0.008757708654312822
FALSE,39,0.008757708654312822
FALSE,40,0.008757708654312822
FALSE,41,0.008757708654312822
FALSE,42,0.008757708654312822
FALSE,43,0.008757708654312822
FALSE,44,0.008757708654312822
FALSE,45,0.008757708654312822
FALSE,45,0.008561699706574206
FALSE,46,0.008561699706574206
FALSE,47,0.008561699706574206
FALSE,48,0.008561699706574206
FALSE,49,0.008561699706574206
FALSE,50,0.008561699706574206
FALSE,51,0.008561699706574206
FALSE,52,0.008561699706574206
FALSE,53,0.008561699706574206
FALSE,54,0.008561699706574206
FALSE,55,0.008561699706574206
FALSE,56,0.008561699706574206
FALSE,57,0.008561699706574206
FALSE,58,0.008561699706574206
FALSE,59,0.008561699706574206
FALSE,60,0.008561699706574206
FALSE,61,0.008561699706574206
FALSE,62,0.008561699706574206
FALSE,63,0.008561699706574206
FALSE,64,0.008561699706574206
FALSE,65,0.008561699706574206
FALSE,65,0.004654854098646989
FALSE,66,0.004654854098646989
FALSE,67,0.004654854098646989
FALSE,68,0.004654854098646989
FALSE,69,0.004654854098646989
FALSE,70,0.004654854098646989
FALSE,71,0.004654854098646989
FALSE,72,0.004654854098646989
FALSE,73,0.004654854098646989
FALSE,74,0.004654854098646989
FALSE,75,0.004654854098646989
FALSE,76,0.004654854098646989
FALSE,77,0.004654854098646989
FALSE,78,0.004654854098646989
FALSE,79,0.004654854098646989
FALSE,80,0.004654854098646989
FALSE,81,0.004654854098646989
FALSE,82,0.004654854098646989
FALSE,83,0.004654854098646989
FALSE,84,0.004654854098646989
FALSE,85,0.004654854098646989
FALSE,86,0.004654854098646989
FALSE,87,0.004654854098646989
FALSE,88,0.004654854098646989
FALSE,89,0.004654854098646989
FALSE,90,0.004654854098646989
FALSE,91,0.004654854098646989
FALSE,92,0.004654854098646989
FALSE,93,0.004654854098646989
FALSE,94,0.004654854098646989
FALSE,95,0.004654854098646989
FALSE,96,0.004654854098646989
FALSE,97,0.004654854098646989
FALSE,98,0.004654854098646989
FALSE,99,0.004654854098646989
FALSE,100,0.004654854098646989
FALSE,101,0.004654854098646989
FALSE,102,0.004654854098646989
FALSE,103,0.004654854098646989
FALSE,104,0.004654854098646989
FALSE,105,0.004654854098646989
FALSE,106,0.004654854098646989
FALSE,107,0.004654854098646989
FALSE,108,0.004654854098646989
FALSE,109,0.004654854098646989
FALSE,110,0.004654854098646989
FALSE,111,0.004654854098646989
FALSE,112,0.004654854098646989
FALSE,113,0.004654854098646989
FALSE,114,0.004654854098646989
FALSE,115,0.004654854098646989
FALSE,116,0.004654854098646989
FALSE,117,0.004654854098646989
FALSE,118,0.004654854098646989
FALSE,119,0.004654854098646989
FALSE,120,0.004654854098646989
FALSE,121,0.004654854098646989
FALSE,122,0.004654854098646989
FALSE,123,0.004654854098646989
FALSE,124,0.004654854098646989
FALSE,125,0.004654854098646989
FALSE,126,0.004654854098646989
FALSE,127,0.004654854098646989
FALSE,128,0.004654854098646989
FALSE,129,0.004654854098646989
FALSE,130,0.004654854098646989
FALSE,131,0.004654854098646989
FALSE,132,0.004654854098646989
FALSE,133,0.004654854098646989
FALSE,134,0.004654854098646989
FALSE,135,0.004654854098646989
FALSE,136,0.004654854098646989
FALSE,137,0.004654854098646989
FALSE,138,0.004654854098646989
FALSE,139,0.004654854098646989
FALSE,140,0.004654854098646989
FALSE,141,0.004654854098646989
FALSE,142,0.004654854098646989
FALSE,143,0.004654854098646989
FALSE,144,0.004654854098646989
FALSE,145,0.004654854098646989
FALSE,146,0.004654854098646989
FALSE,147,0.004654854098646989
FALSE,148,0.004654854098646989
FALSE,149,0.004654854098646989
FALSE,150,0.004654854098646989
FALSE,151,0.004654854098646989
FALSE,152,0.004654854098646989
FALSE,153,0.004654854098646989
FALSE,154,0.004654854098646989
FALSE,155,0.004654854098646989
FALSE,156,0.004654854098646989
FALSE,157,0.004654854098646989
FALSE,158,0.004654854098646989
FALSE,159,0.004654854098646989
FALSE,160,0.004654854098646989
FALSE,161,0.004654854098646989
FALSE,162,0.004654854098646989
FALSE,163,0.004654854098646989
FALSE,164,0.004654854098646989
FALSE,165,0.004654854098646989
FALSE,166,0.004654854098646989
FALSE,167,0.004654854098646989
FALSE,168,0.004654854098646989
FALSE,169,0.004654854098646989
FALSE,170,0.004654854098646989
FALSE,171,0.004654854098646989
FALSE,172,0.004654854098646989
FALSE,173,0.004654854098646989
FALSE,174,0.004654854098646989
FALSE,175,0.004654854098646989
FALSE,176,0.004654854098646989
FALSE,177,0.004654854098646989
FALSE,178,0.004654854098646989
FALSE,179,0.004654854098646989
FALSE,180,0.004654854098646989
FALSE,181,0.004654854098646989
FALSE,182,0.004654854098646989
FALSE,183,0.004654854098646989
FALSE,184,0.004654854098646989
FALSE,185,0.004654854098646989
FALSE,186,0.004654854098646989
FALSE,187,0.004654854098646989
FALSE,188,0.004654854098646989
FALSE,189,0.004654854098646989
FALSE,190,0.004654854098646989
FALSE,191,0.004654854098646989
FALSE,192,0.004654854098646989
FALSE,193,0.004654854098646989
FALSE,194,0.004654854098646989
FALSE,195,0.004654854098646989
FALSE,196,0.004654854098646989
FALSE,197,0.004654854098646989
FALSE,198,0.004654854098646989
FALSE,199,0.004654854098646989
FALSE,200,0.004654854098646989
